row_index,sample_id,mask_id,mask_path,n_frames,empty_frames,area_median,perimeter_median,ap_median,sqrt_area_median,ap_mean,sqrt_area_mean
3009,youtubevos_003009_e90c10fc4c,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_003009_003010/candidates/youtubevos_003009_e90c10fc4c/mask_000/mask,16,0,47222.0,948.513840675354,49.7852513848162,122.60191452571597,49.7852513848162,122.60191452571597
3010,youtubevos_003010_e914b8cac8,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_003010_003011/candidates/youtubevos_003010_e914b8cac8/mask_000/mask,16,0,38211.0,817.4945104122162,46.74159827780661,110.28571557989197,46.74159827780661,110.28571557989197
3011,youtubevos_003011_e92e1b7623,mask_001,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_003011_003012/candidates/youtubevos_003011_e92e1b7623/mask_001/mask,16,0,43922.0,905.2346216440201,48.52001784933073,118.24046186041585,48.52001784933073,118.24046186041585
3012,youtubevos_003012_e93f83e512,mask_001,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_003012_003013/candidates/youtubevos_003012_e93f83e512/mask_001/mask,16,0,46985.0,983.435632944107,47.776385587474806,122.29386739467112,47.776385587474806,122.29386739467112
3013,youtubevos_003013_e9460b55f9,mask_003,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_003013_003014/candidates/youtubevos_003013_e9460b55f9/mask_003/mask,16,0,44547.0,868.8498539924622,51.28527192982425,119.0787575507459,51.263167066064824,119.07714780779585
3014,youtubevos_003014_e9502628f6,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_003014_003015/candidates/youtubevos_003014_e9502628f6/mask_000/mask,16,0,42274.0,924.0874311923981,45.74675357877302,116.00100054970892,45.74675357877302,116.00100054970892
3015,youtubevos_003015_e950befd5f,mask_001,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_003015_003016/candidates/youtubevos_003015_e950befd5f/mask_001/mask,16,0,43205.0,867.9381618499756,49.778891975334126,117.2713888063524,49.778891975334126,117.2713888063524
3016,youtubevos_003016_e9582bdd1b,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_003016_003017/candidates/youtubevos_003016_e9582bdd1b/mask_000/mask,16,0,34496.0,743.3939989805222,46.403387769214206,104.78748891826754,46.403387769214206,104.78748891826754
3017,youtubevos_003017_e95e5afe0f,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_003017_003018/candidates/youtubevos_003017_e95e5afe0f/mask_000/mask,16,0,47105.0,898.364564538002,52.43416966721576,122.44993747931217,52.43416966721576,122.44993747931217
3018,youtubevos_003018_e97cfac475,mask_003,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_003018_003019/candidates/youtubevos_003018_e97cfac475/mask_003/mask,16,0,44842.0,891.310742855072,50.33655645502376,119.47238809433844,50.33051093316625,119.47769375527253
3019,youtubevos_003019_e98d57d99c,mask_003,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_003019_003020/candidates/youtubevos_003019_e98d57d99c/mask_003/mask,16,0,45930.0,923.6660821437836,49.73579202337073,120.91308047149806,49.71342313872296,120.89327148857981
3020,youtubevos_003020_e98eda8978,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_003020_003021/candidates/youtubevos_003020_e98eda8978/mask_000/mask,16,0,45238.0,897.7787824869156,50.38880499568869,119.9987609568629,50.38880499568869,119.9987609568629
3021,youtubevos_003021_e9bc0760ba,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_003021_003022/candidates/youtubevos_003021_e9bc0760ba/mask_002/mask,16,0,47240.0,1068.070190191269,44.24802829815588,122.6252788850559,44.26979437306346,122.63216668573521
3022,youtubevos_003022_e9d3c78bf3,mask_003,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_003022_003023/candidates/youtubevos_003022_e9d3c78bf3/mask_003/mask,16,0,42506.0,895.3868647813797,47.47870898835484,116.31887216667899,47.47980291610877,116.32339507530439
3023,youtubevos_003023_e9ec1b7ea8,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_003023_003024/candidates/youtubevos_003023_e9ec1b7ea8/mask_000/mask,16,0,46747.0,891.2934982776642,52.44849209641259,121.98373764331728,52.44849209641259,121.98373764331728
3024,youtubevos_003024_ea065cc205,mask_001,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_003024_003025/candidates/youtubevos_003024_ea065cc205/mask_001/mask,16,0,38489.0,868.3401826620102,44.32479432427847,110.68617442719719,44.32479432427847,110.68617442719719
3025,youtubevos_003025_ea138b6617,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_003025_003026/candidates/youtubevos_003025_ea138b6617/mask_002/mask,16,0,33949.5,750.9417306780815,45.16812239254595,103.95413155015356,45.18046903377605,103.93761491094048
3026,youtubevos_003026_ea16d3fd48,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_003026_003027/candidates/youtubevos_003026_ea16d3fd48/mask_002/mask,16,0,33204.5,854.4163006544113,38.85342199449644,102.80720053080748,38.860581664407526,102.79970110994307
3027,youtubevos_003027_ea2545d64b,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_003027_003028/candidates/youtubevos_003027_ea2545d64b/mask_002/mask,16,0,39929.0,945.8117890357971,42.18540999632737,112.73772708645456,42.183677510106925,112.71412852085537
3028,youtubevos_003028_ea286a581c,mask_001,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_003028_003029/candidates/youtubevos_003028_ea286a581c/mask_001/mask,16,0,46739.0,986.4305820465088,47.38194542086523,121.97329941566798,47.38194542086523,121.97329941566798
3029,youtubevos_003029_ea320da917,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_003029_003030/candidates/youtubevos_003029_ea320da917/mask_000/mask,16,0,50274.0,1130.0285598039627,44.48914106093171,126.50182298292738,44.48914106093171,126.50182298292738
3030,youtubevos_003030_ea345f3627,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_003030_003031/candidates/youtubevos_003030_ea345f3627/mask_002/mask,16,0,34301.5,781.269113779068,43.99092519838754,104.49165785053518,43.98238551946921,104.54498566953689
3031,youtubevos_003031_ea3b94a591,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_003031_003032/candidates/youtubevos_003031_ea3b94a591/mask_000/mask,16,0,47126.0,905.4183946847916,52.048865228109534,122.47722929711188,52.048865228109534,122.47722929711188
3032,youtubevos_003032_ea4a01216b,mask_001,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_003032_003033/candidates/youtubevos_003032_ea4a01216b/mask_001/mask,16,0,36440.0,851.2934988737106,42.805448471310214,107.69963905481454,42.805448471310214,107.69963905481454
3033,youtubevos_003033_ea5672ffa8,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_003033_003034/candidates/youtubevos_003033_ea5672ffa8/mask_002/mask,16,0,43658.0,853.7457708120346,51.133516442181964,117.88457445465946,51.12359495086667,117.87224088075044
3034,youtubevos_003034_eaa99191cb,mask_001,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_003034_003035/candidates/youtubevos_003034_eaa99191cb/mask_001/mask,16,0,36386.0,839.41839158535,43.34667951613538,107.61981006619277,43.34667951613538,107.61981006619277
3035,youtubevos_003035_eaab4d746c,mask_001,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_003035_003036/candidates/youtubevos_003035_eaab4d746c/mask_001/mask,16,0,35590.0,898.0214200019836,39.631571371561925,106.43612567770921,39.631571371561925,106.43612567770921
3036,youtubevos_003036_eac7a59bc1,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_003036_003037/candidates/youtubevos_003036_eac7a59bc1/mask_000/mask,16,0,37489.0,835.9036709070206,44.84846915353478,109.23881784029031,44.84846915353478,109.23881784029031
3037,youtubevos_003037_ead5d3835a,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_003037_003038/candidates/youtubevos_003037_ead5d3835a/mask_002/mask,16,0,36472.5,870.8153605461121,41.89459707554274,107.74765556454523,41.89004565796521,107.74532360386365
3038,youtubevos_003038_eaec65cfa7,mask_003,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_003038_003039/candidates/youtubevos_003038_eaec65cfa7/mask_003/mask,16,0,42899.0,893.0508590936661,48.017534499669125,116.85536276696263,48.01488898059737,116.84981132100468
3039,youtubevos_003039_eaed1a87be,mask_003,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_003039_003040/candidates/youtubevos_003039_eaed1a87be/mask_003/mask,16,0,34968.5,848.7422015666962,41.189311368238734,105.50269778917894,41.17312587170062,105.46785268637043
3040,youtubevos_003040_eb2f821c6f,mask_003,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_003040_003041/candidates/youtubevos_003040_eb2f821c6f/mask_003/mask,16,0,44007.0,916.1772307753563,48.0356538248326,118.35481891874988,48.029867027345134,118.3497509589806
3041,youtubevos_003041_eb383cb82e,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_003041_003042/candidates/youtubevos_003041_eb383cb82e/mask_000/mask,16,0,47374.0,913.7026590108871,51.8483770762842,122.79907388930464,51.8483770762842,122.79907388930464
3042,youtubevos_003042_eb6992fe02,mask_001,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_003042_003043/candidates/youtubevos_003042_eb6992fe02/mask_001/mask,16,0,36008.0,814.4406867027283,44.211936593908106,107.05934046922732,44.211936593908106,107.05934046922732
3043,youtubevos_003043_eb6ac20a01,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_003043_003044/candidates/youtubevos_003043_eb6ac20a01/mask_000/mask,16,0,46611.0,946.4305803775787,49.24925395099187,121.80616612024478,49.24925395099187,121.80616612024478
3044,youtubevos_003044_eb6d7ab39e,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_003044_003045/candidates/youtubevos_003044_eb6d7ab39e/mask_002/mask,16,0,46950.0,964.749342083931,48.67508829573144,122.24830942114895,48.68407078265914,122.25952994065459
3045,youtubevos_003045_eb7921facd,mask_001,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_003045_003046/candidates/youtubevos_003045_eb7921facd/mask_001/mask,16,0,48888.0,974.7249566316605,50.15568716834889,124.74587654809741,50.15568716834889,124.74587654809741
3046,youtubevos_003046_eb8fce51a6,mask_001,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_003046_003047/candidates/youtubevos_003046_eb8fce51a6/mask_001/mask,16,0,38687.0,867.8275485038757,44.579133338986445,110.97051214981532,44.579133338986445,110.97051214981532
3047,youtubevos_003047_ebbb90e9f9,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_003047_003048/candidates/youtubevos_003047_ebbb90e9f9/mask_000/mask,16,0,47534.0,954.849849820137,49.78164892517277,123.00626866083007,49.78164892517277,123.00626866083007
3048,youtubevos_003048_ebbf5c9ee1,mask_001,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_003048_003049/candidates/youtubevos_003048_ebbf5c9ee1/mask_001/mask,16,0,38404.0,819.1097306013107,46.885049176265454,110.56388591670563,46.885049176265454,110.56388591670563
3049,youtubevos_003049_ebc4ec32e6,mask_003,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_003049_003050/candidates/youtubevos_003049_ebc4ec32e6/mask_003/mask,16,0,42874.0,895.0752413272858,47.91965258108236,116.82130824572991,47.907480530773356,116.84700263163592
3050,youtubevos_003050_ebe56e5ef8,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_003050_003051/candidates/youtubevos_003050_ebe56e5ef8/mask_000/mask,16,0,48893.0,911.8965306282043,53.616828617954795,124.75225555148924,53.616828617954795,124.75225555148924
3051,youtubevos_003051_ec1299aee4,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_003051_003052/candidates/youtubevos_003051_ec1299aee4/mask_000/mask,16,0,39218.0,913.1269787549973,42.94911979653889,111.72948185844193,42.94911979653889,111.72948185844193
3052,youtubevos_003052_ec139ff675,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_003052_003053/candidates/youtubevos_003052_ec139ff675/mask_002/mask,16,0,34160.5,764.6503197550774,44.632857374479826,104.27667413453153,44.64580059682152,104.26717486681757
3053,youtubevos_003053_ec193e1a01,mask_003,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_003053_003054/candidates/youtubevos_003053_ec193e1a01/mask_003/mask,16,0,46030.5,891.4945087432861,51.590851118963116,121.04529295209362,51.59772825750859,121.03540115011697
3054,youtubevos_003054_ec28252938,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_003054_003055/candidates/youtubevos_003054_ec28252938/mask_002/mask,16,0,40340.0,854.2468178272247,47.222885889823644,113.31646309629556,47.220324949729545,113.30390325558245
3055,youtubevos_003055_ec387be051,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_003055_003056/candidates/youtubevos_003055_ec387be051/mask_002/mask,16,0,42920.0,837.2260038852692,51.24660492735714,116.88396089715772,51.25553485618113,116.87578219323348
3056,youtubevos_003056_ec3d4fac00,mask_003,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_003056_003057/candidates/youtubevos_003056_ec3d4fac00/mask_003/mask,16,0,39711.0,887.7199068069458,44.72694562276469,112.42955046651912,44.73159618372966,112.4391889613995
3057,youtubevos_003057_ec4186ce12,mask_003,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_003057_003058/candidates/youtubevos_003057_ec4186ce12/mask_003/mask,16,0,42594.5,912.5447598099709,46.65961511599913,116.43990041743967,46.652876751310316,116.41312716826174
3058,youtubevos_003058_ec579c2f96,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_003058_003059/candidates/youtubevos_003058_ec579c2f96/mask_002/mask,16,0,39657.0,918.5483300685883,43.07975878048765,112.35308254066992,43.102016117070974,112.30256285227318
